merchant,cashback_offer,market_position,revenue_opportunity,mobile_optimized,competitive_threat,pokitpal_opportunity,actionable_recommendations,recommended_pokitpal_strategy,extraction_confidence,data_completeness,analysis_reliability,tokens_used,cost,url,scraped_at,trend_score,trend_rank
,,,,,,,,,,,,,,,,,
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
,,,,,,,,,,,,,,,,,
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
,,,,,,,,,,,,,,,,,
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
,,,,,,,,,,,,,,,,,
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
,,,,,,,,,,,,,,,,,
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
basic_info,competitive_positioning,offer_intelligence,user_experience,strategic_insights,pokitpal_strategic_recommendations,competitive_summary,data_quality,extraction_metadata
